Tournament,Team Name,Speaker Name,Average Speaker Score,Speaker Sex
Euros 2008,CAMBRIDGE A,Mhairi Murdoch,79.42857143,Female
Euros 2008,SSE RIGA A,Martinš Vaivars,71.28571429,Unknown
Euros 2008,SSE RIGA A,Vaidotas Lašas,69.14285714,Male
Euros 2008,CAMBRIDGE C,Misha Balen,74.57142857,Male
Euros 2008,CAMBRIDGE C,Yi-xun Tan,74.42857143,Unknown
Euros 2008,CAMBRIDGE B,Netan Dogra,79.71428571,Unknown
Euros 2008,CAMBRIDGE B,Charlotte Thomas,79.14285714,Female
Euros 2008,CAMBRIDGE D,Jo Box,79.57142857,Unknown
Euros 2008,CAMBRIDGE D,Mark Galtrey,77.28571429,Male
Euros 2008,ABERDEEN B,Alastair Kerr,70.28571429,Male
Euros 2008,ABERDEEN B,Sarah Beverstock,70.14285714,Female
Euros 2008,BIRMINGHAM A,Bryn Gough,70.85714286,Male
Euros 2008,BIRMINGHAM A,Alan Johnson,70.57142857,Male
Euros 2008,MRUNI A,Rapolas Kasparavicius,63.28571429,Male
Euros 2008,MRUNI A,Justina Kutkauskaite,63.14285714,Female
Euros 2008,SOAS A,Jordan Anderson,74.28571429,Male
Euros 2008,SOAS A,Sheraz Qureshi,73.85714286,Unknown
Euros 2008,SOAS B,Tomas Maule,69.57142857,Male
Euros 2008,SOAS B,Richard Gracla,66.57142857,Male
Euros 2008,SOAS C,Caylee Hong,71,Unknown
Euros 2008,SOAS C,Alexander Cavell,70.28571429,Male
Euros 2008,SOTON B,Demelza Tuxford,69.14285714,Unknown
Euros 2008,SOTON B,Nat Avidu,68.28571429,Male
Euros 2008,SOTON A,Peter Lamb,73.14285714,Male
Euros 2008,SOTON A,Zeshan Qureshi,73.14285714,Unknown
Euros 2008,RRIS B,Daniel Gindis,68.85714286,Male
Euros 2008,RRIS B,Mordechai Greenspan,68.71428571,Male
Euros 2008,RRIS A,Yuval Biggs,75.14285714,Male
Euros 2008,RRIS A,Ariel Pulver,73.28571429,Male
Euros 2008,EDINBURGH C,Sebastian Osborn,76.42857143,Male
Euros 2008,EDINBURGH C,Ioanna Maraki,75.42857143,Female
Euros 2008,EDINBURGH B,Sandy Hendry,75,Female
Euros 2008,EDINBURGH B,Dave Massaro,73.71428571,Male
Euros 2008,EDINBURGH A,Adam McKinlay,76.71428571,Male
Euros 2008,EDINBURGH A,Barney Ross,75.14285714,Male
Euros 2008,BBU A,Nico Lupea,76.57142857,Male
Euros 2008,BBU A,Dan Cristea,75.42857143,Male
Euros 2008,HELSINKI A,Richard Penny,79.85714286,Male
Euros 2008,HELSINKI A,Ina Subulica,77.85714286,Female
Euros 2008,HELSINKI C,Helena Service,71,Female
Euros 2008,HELSINKI C,Oliver Lewis,69,Male
Euros 2008,HELSINKI B,Anna Bessonova,72.28571429,Female
Euros 2008,HELSINKI B,Joel Ormala,71.85714286,Male
Euros 2008,MLU A,Ewald Markus,71.57142857,Male
Euros 2008,MLU A,Torsten Rössing,68.85714286,Male
Euros 2008,MSAL A,Robert Ustyan,69.14285714,Male
Euros 2008,MSAL A,Kristina Rybak,60.85714286,Female
Euros 2008,CARDIFF B,Matthew Clarke,72.42857143,Male
Euros 2008,CARDIFF B,Syed Dee Ghazi,71.28571429,Male
Euros 2008,CARDIFF A,Kerry Maginess-Roberts,72.85714286,Female
Euros 2008,CARDIFF A,Craig Sutherland,72.14285714,Male
Euros 2008,BGU B,Ori Noked,70.57142857,Male
Euros 2008,BGU B,Ziv Ben-Eliahu,69.28571429,Male
Euros 2008,BGU A,Reut Nadav,68.28571429,Female
Euros 2008,BGU A,Michal Lifshitz,67.57142857,Male
Euros 2008,SSE RIGA B,Ervinas Škikunas,66.57142857,Unknown
Euros 2008,SSE RIGA B,Dmitrijs Starikovs,66.14285714,Male
Euros 2008,WARWICK A,Hanns Koenig,74.57142857,Male
Euros 2008,WARWICK A,Anna Diofasi,73.14285714,Female
Euros 2008,LMU A,Markus Dankerl,73,Male
Euros 2008,LMU A,Karen Schmid,71.85714286,Female
Euros 2008,WARWICK B,Timothy Soe,75,Male
Euros 2008,WARWICK B,Kendall Atcliffe,73.71428571,Unknown
Euros 2008,WARWICK D,Simon Nussbaum,76.14285714,Male
Euros 2008,WARWICK D,Edward Eden,74.71428571,Male
Euros 2008,UCD LAW A,Ross Reid McGuire,80.57142857,Male
Euros 2008,UCD LAW A,Marguerite Carter,80.14285714,Female
Euros 2008,UCD LAW C,Janine Ryan,73.28571429,Female
Euros 2008,UCD LAW C,Eoghan Sheehy,71.28571429,Male
Euros 2008,UCD LAW B,Eoin Martin,76.85714286,Male
Euros 2008,UCD LAW B,Shane Cranley,76.42857143,Male
Euros 2008,BELGRADE B,Mirko Dautovic,69.28571429,Male
Euros 2008,BELGRADE B,Milan Vignjevic,68.85714286,Male
Euros 2008,INNER TEMPLE A,Thomas Day,75.71428571,Male
Euros 2008,INNER TEMPLE A,Deval Desai,74.14285714,Unknown
Euros 2008,INNER TEMPLE B,Rupert Myers,74.57142857,Male
Euros 2008,INNER TEMPLE B,Kathryn Arnot-Drummond,73.85714286,Female
Euros 2008,MIDDLE TEMPLE A,James Prior,78,Male
Euros 2008,MIDDLE TEMPLE A,Katrina Orme,76.57142857,Female
Euros 2008,HAIFA A,Masha Yudashkin,71.71428571,Female
Euros 2008,HAIFA A,Dan Cooper,70.57142857,Male
Euros 2008,KCL C,Paul Collier,74.85714286,Male
Euros 2008,KCL C,Furqaan Yusaf,74.28571429,Unknown
Euros 2008,KCL B,Andrew Tuffin,76.42857143,Male
Euros 2008,KCL B,Jonathan Gaydon,74.42857143,Male
Euros 2008,KCL A,Jonathan Leader Maynard,81.14285714,Male
Euros 2008,KCL A,Louis Palombo,77,Male
Euros 2008,MANCHESTER B,Klairi Liis,73.42857143,Unknown
Euros 2008,MANCHESTER B,Usama Rehman,72.71428571,Male
Euros 2008,MANCHESTER C,Tom Silverton,73.85714286,Male
Euros 2008,MANCHESTER C,Kenny Ferguson,72.71428571,Male
Euros 2008,MANCHESTER A,Dan Bradley,81.42857143,Male
Euros 2008,MANCHESTER A,James Dixon,78.71428571,Male
Euros 2008,BELGRADE C,Goran Jankuloski,66.71428571,Male
Euros 2008,BELGRADE C,Ivana Lisica,66.14285714,Female
Euros 2008,QMUL B,Kallina Basli,79.85714286,Unknown
Euros 2008,QMUL B,Sameer Patel,78.57142857,Male
Euros 2008,QMUL A,Simon Stiel,68.14285714,Male
Euros 2008,QMUL A,Achmad Sukarsono,68.14285714,Unknown
Euros 2008,YORK A,Chris Woods,73,Male
Euros 2008,YORK A,Jim Durdin,70.85714286,Male
Euros 2008,TEL AVIV C,Yoni Cohen,69.85714286,Male
Euros 2008,TEL AVIV C,Rinat Gershfeld,69.14285714,Male
Euros 2008,TEL AVIV B,Sella Nevo,71.28571429,Unknown
Euros 2008,TEL AVIV B,Noa Tamir,71.14285714,Female
Euros 2008,TEL AVIV A,Uri Merhav,76.71428571,Male
Euros 2008,TEL AVIV A,Danny Zeevi,74.14285714,Male
Euros 2008,TCD HIST A,Kiera Healy,73,Female
Euros 2008,TCD HIST A,Catherine Murphy,72,Female
Euros 2008,WARWICK C,Kyalo Burt-Fulcher,71.14285714,Unknown
Euros 2008,WARWICK C,Tristan Goss,71.14285714,Male
Euros 2008,BOUN B,Melda Eren,67.28571429,Female
Euros 2008,BOUN B,Cem Türkeli,66.42857143,Male
Euros 2008,OXFORD D,Shengwu Li,79.42857143,Unknown
Euros 2008,OXFORD D,Ben Jasper,78.85714286,Male
Euros 2008,BOUN A,Selen Küçükarslan,63.85714286,Female
Euros 2008,BOUN A,Güher Çaml?yurt,63,Unknown
Euros 2008,OXFORD B,Simon Quinn,84.14285714,Male
Euros 2008,OXFORD B,Alex Worsnip,82.85714286,Male
Euros 2008,OXFORD C,Max Kasriel,79.14285714,Male
Euros 2008,OXFORD C,Jamie Susskind,78.85714286,Female
Euros 2008,OXFORD A,James Dray,84.14285714,Male
Euros 2008,OXFORD A,Will Jones,83,Male
Euros 2008,LEIDEN B,Ernst Huet,74.28571429,Male
Euros 2008,LEIDEN B,Koen van Schie,73.28571429,Male
Euros 2008,LEIDEN A,Leela Koenig,80,Female
Euros 2008,LEIDEN A,Simone van Elk,78.71428571,Female
Euros 2008,LIMERICK A,Oisin Collins,74.28571429,Male
Euros 2008,LIMERICK A,Eamon Quinlan,72.57142857,Male
Euros 2008,LIMERICK B,Aoife Ni Fhiannachta,70.42857143,Female
Euros 2008,LIMERICK B,Seamus Ryan,67.42857143,Male
Euros 2008,LSE A,Justin Chan,66.71428571,Male
Euros 2008,LSE A,Karen Ng,66.57142857,Female
Euros 2008,BONAPARTE C,Anne Valkering,79.28571429,Female
Euros 2008,BONAPARTE C,Rutger Vos,76.57142857,Male
Euros 2008,DURHAM B,Tom Ball,78.71428571,Male
Euros 2008,DURHAM B,Luke Wells,78,Male
Euros 2008,ZAGREB A,Ivana Reljanovic,72.14285714,Female
Euros 2008,ZAGREB A,Fran Pelicaric,71.42857143,Female
Euros 2008,ZAGREB B,Lea Tafra,68.14285714,Female
Euros 2008,ZAGREB B,Branka Marusic,66.71428571,Female
Euros 2008,HUNI A,Elhanan Miller,76,Male
Euros 2008,HUNI A,Haran Pilpel,75.71428571,Unknown
Euros 2008,HUNI B,Talia Gillis,75,Female
Euros 2008,HUNI B,Hayah Eichler,74.42857143,Unknown
Euros 2008,HUNI C,Ma ayan Galili,69.14285714,Unknown
Euros 2008,HUNI C,Roy Vitkon,67.85714286,Male
Euros 2008,RIJEKA A,Bernard Koludrovi?,62.57142857,Male
Euros 2008,RIJEKA A,Vesna Hajdarevi?,62.57142857,Female
Euros 2008,VU A,Jevgenija Golubova,73.57142857,Female
Euros 2008,VU A,Aiste Dumbryte,72.85714286,Unknown
Euros 2008,BPP LAW A,Isabel Jamal,75.85714286,Female
Euros 2008,BPP LAW A,Alessandro Di Francesco,75.28571429,Male
Euros 2008,NCL B,Stephanie Shepherd,73.71428571,Female
Euros 2008,NCL B,Antonia Henbest,72.57142857,Female
Euros 2008,METU A,Nisan Su Aras,72.14285714,Male
Euros 2008,METU A,Dilay Kurtulus,71.85714286,Female
Euros 2008,ST ANDREWS C,Chris Harper,73.28571429,Male
Euros 2008,ST ANDREWS C,Kenny Nicoll,71.57142857,Male
Euros 2008,ST ANDREWS B,Chris Hawkins,79.42857143,Male
Euros 2008,ST ANDREWS B,Jessica Siegel,77.42857143,Female
Euros 2008,ST ANDREWS A,Thomas Cahn,75,Male
Euros 2008,ST ANDREWS A,James Beadle,74.14285714,Male
Euros 2008,NCL A,Oskar Avery,71.71428571,Male
Euros 2008,NCL A,Belinda Carr,70.28571429,Female
Euros 2008,TCD PHIL B,Jonathan Wyse,78.85714286,Male
Euros 2008,TCD PHIL B,Brian O Beirne,78.85714286,Male
Euros 2008,TCD PHIL A,Ed Gaffney,76.42857143,Male
Euros 2008,TCD PHIL A,Ruth Faller,76.42857143,Female
Euros 2008,TILBURY B,Sebastian Hagemann,71.14285714,Male
Euros 2008,TILBURY B,Benjamin Smale,71.14285714,Male
Euros 2008,TILBURY C,Yana Zhakhouskaya,75.71428571,Female
Euros 2008,TILBURY C,David Lamouroux,73.28571429,Male
Euros 2008,TILBURY A,Kochev Assen,75.85714286,Unknown
Euros 2008,TILBURY A,Lamouroux Felix,74.57142857,Unknown
Euros 2008,TILBURY D,Sterly Bianca,74.57142857,Unknown
Euros 2008,TILBURY D,Norrenbrock Johannes,74.14285714,Unknown
Euros 2008,GSU B,Leyla Orak,68.71428571,Female
Euros 2008,GSU B,Engin Arikan,68.42857143,Male
Euros 2008,UNYP A,Jasmina Masovic,58.57142857,Female
Euros 2008,UNYP A,Petr Janda,57.85714286,Male
Euros 2008,GSU A,Isil Yelkenci,69.14285714,Unknown
Euros 2008,GSU A,Gulzah Ekiz,68.85714286,Unknown
Euros 2008,UCL A,Douglas Blackwood,73.28571429,Male
Euros 2008,UCL A,Josh Blacker,71.85714286,Male
Euros 2008,UCD L&H C,Jodie-Jane Tingle,71,Unknown
Euros 2008,UCD L&H C,Aisling Mulligan,70.14285714,Female
Euros 2008,UCD L&H B,Jeremy Kinsella,73.28571429,Male
Euros 2008,UCD L&H B,Martina O Brien,69.85714286,Female
Euros 2008,UCD L&H A,Stephen Boyle,82.14285714,Male
Euros 2008,UCD L&H A,Ian Boyle Harper,79.57142857,Male
Euros 2008,LINCOLNS INN A,Sameer Khosa,74.85714286,Male
Euros 2008,LINCOLNS INN A,Peter Smith,72.57142857,Male
Euros 2008,HAIFA B,Hanneke Berman,72.57142857,Female
Euros 2008,HAIFA B,Leor Sapir,71.57142857,Male
Euros 2008,UCC LAW A,Tiernan Fitzgibbon,80.42857143,Male
Euros 2008,UCC LAW A,Art Ward,78.71428571,Male
Euros 2008,MGIMO B,Darya Ermolyna,66.57142857,Female
Euros 2008,MGIMO B,Aneliya Nazirova,66.57142857,Female
Euros 2008,MGIMO A,Nikolay Baslyk,66.71428571,Male
Euros 2008,MGIMO A,Dmitry Chernobrov,66.42857143,Male
Euros 2008,UCC PHIL A,Ross Frenett,81.71428571,Male
Euros 2008,UCC PHIL A,Conor O Brien,80.42857143,Male
Euros 2008,DUMMY A,Sandra Sillaots,9.285714286,Female
Euros 2008,DUMMY A,Joots Jagew,9,Unknown
Euros 2008,GLASGOW B,Marie Penman,70.28571429,Female
Euros 2008,GLASGOW B,Hannah MacKenzie,69.42857143,Female
Euros 2008,ULU A,Ross K. Allan,76.28571429,Male
Euros 2008,ULU A,Peter Barton,76.28571429,Male
Euros 2008,NCL C,Lawrence Hunt,76.14285714,Male
Euros 2008,NCL C,Hannah Murphy,75.14285714,Female
Euros 2008,ULU B,Fred Cowell,81.42857143,Male
Euros 2008,ULU B,Rosie Unwin,78.71428571,Female
Euros 2008,GLASGOW A,Katrina Shand,78,Female
Euros 2008,GLASGOW A,David Tait,77.42857143,Male
Euros 2008,HSOG A,Adam Hildebrandt,73.85714286,Male
Euros 2008,HSOG A,Alena Asyamova,72.85714286,Female
Euros 2008,ISKRAN A,Olga Labyuk,66.14285714,Female
Euros 2008,ISKRAN A,Oleg Volodin,64.28571429,Male
Euros 2008,NOTTINGHAM C,Tim Lees,70.57142857,Male
Euros 2008,NOTTINGHAM C,Ben Williams,70.28571429,Male
Euros 2008,NOTTINGHAM B,Anita Acavalos,74.71428571,Female
Euros 2008,NOTTINGHAM B,Oliver Hamill,72.71428571,Male
Euros 2008,NOTTINGHAM A,Tom Jackson,75,Male
Euros 2008,NOTTINGHAM A,James Torrance,75,Male
Euros 2008,ABERDEEN A,Alex Critchley,68.57142857,Male
Euros 2008,ABERDEEN A,Shaughan Dolan,68.28571429,Unknown
Euros 2008,KNTSU A,Anton Dvorienkov,63.14285714,Male
Euros 2008,KNTSU A,Kira Shymanska,62.57142857,Female
Euros 2008,TECHNION B,Amir Rachum,68.42857143,Male
Euros 2008,TECHNION B,Ilya Melamed,66,Male
Euros 2008,BRISTOL A,Ed McRandal,79.85714286,Male
Euros 2008,BRISTOL A,Toby Eley,77.57142857,Male
Euros 2008,IDC Herzliya B,Avihu Tamir,69.85714286,Unknown
Euros 2008,IDC Herzliya B,Shulamit Kashy,68,Female
Euros 2008,IDC Herzliya C,Daphna Gross,73.14285714,Female
Euros 2008,IDC Herzliya C,Hadar Radzinski,72.57142857,Unknown
Euros 2008,IDC Herzliya A,Lior Hadas,73.57142857,Male
Euros 2008,IDC Herzliya A,Era Segev,73,Female
Euros 2008,DEREE A,Manos Moschopoulos,74.57142857,Male
Euros 2008,DEREE A,Matt Simunec,73.14285714,Male
Euros 2008,DEREE B,Arthur Khotenovskiy,66.85714286,Male
Euros 2008,DEREE B,Eirini Damianaki,65,Female
Euros 2008,LJUBLJANA A,Špela Kunej,72.14285714,Unknown
Euros 2008,LJUBLJANA A,Špela Kranjc,71.57142857,Unknown
Euros 2008,NUIG L&D C,Niamh McNally,73,Female
Euros 2008,NUIG L&D C,Muireann O'Dwyer,72.85714286,Female
Euros 2008,NUIG L&D B,Jackie Driscoll,71.28571429,Unknown
Euros 2008,NUIG L&D B,Joseph Quinn,68.42857143,Male
Euros 2008,NUIG L&D A,Conor Kelly,76.71428571,Male
Euros 2008,NUIG L&D A,Sean Butler,76.71428571,Male
Euros 2008,MSU A,Tatiana Maksatova,71.57142857,Female
Euros 2008,MSU A,Ivan Tertychnyy,69.42857143,Male
Euros 2008,HSE A,Yulia Tell,70.42857143,Female
Euros 2008,HSE A,Elena Zhukova,70.14285714,Female
Euros 2008,MSU B,Mariya Gurova,61.57142857,Female
Euros 2008,MSU B,Aloyna Xromova,60.85714286,Unknown
Euros 2008,BDU B,Daniel Hinkeldein,74.42857143,Male
Euros 2008,BDU B,Patrick Ehmann,74,Male
Euros 2008,BDU A,Andrea Gau,71.14285714,Female
Euros 2008,BDU A,Hien Do Thi Tam,69.57142857,Female
Euros 2008,HSE B,Dmitry Aksakov,67.42857143,Male
Euros 2008,HSE B,Ekaterina Isinova,63.42857143,Female
Euros 2008,DURHAM A,Calum Jones,77,Unknown
Euros 2008,DURHAM A,Rachel Francis,76.42857143,Female
Euros 2008,BELGRADE A,Vesna Ceranic,66,Female
Euros 2008,BELGRADE A,Mario Jankovic-Romano,65.42857143,Male
Euros 2008,DURHAM C,Tim Finlay,75.28571429,Male
Euros 2008,DURHAM C,Anthony Wieczorek,72,Male
Euros 2008,BONAPARTE B,Sarie Muijs,73.71428571,Unknown
Euros 2008,BONAPARTE B,Reinier de Adelhart Toorop,72,Male
Euros 2008,DCU A,David Brady,72,Male
Euros 2008,DCU A,Declan Traynor,71,Male
Euros 2008,TARTU C,Aare Pere,66.28571429,Male
Euros 2008,TARTU C,Märt Pärsimägi,66,Unknown
Euros 2008,TARTU B,Anna Karolin,69.57142857,Female
Euros 2008,TARTU B,Holger Nõmm,68.57142857,Male
Euros 2008,TARTU A,Tajo Oja,73.71428571,Unknown
Euros 2008,TARTU A,Silva Otti,72.14285714,Female
Euros 2008,TECHNION A,Victor Chernov,72.14285714,Male
Euros 2008,TECHNION A,Mark Berlin,70.85714286,Male
Euros 2008,BAR ILAN A,Mor Yamin,68,Male
Euros 2008,BAR ILAN A,Amit Shuchnazky,67.57142857,Male
Euros 2008,BAR ILAN B,Rina Baumel,66.42857143,Female
Euros 2008,BAR ILAN B,Efrat Luquer,65.42857143,Female
Euros 2008,LJUBLJANA B,Peter Mesarec,66.57142857,Male
Euros 2008,LJUBLJANA B,Helena Felc,65.71428571,Female
Euros 2008,LJUBLJANA C,Bostjan Plostajenr,73,Unknown
Euros 2008,LJUBLJANA C,Simon Belak,71.71428571,Male
Euros 2008,BRISTOL B,Marc Delehanty,76,Male
Euros 2008,BRISTOL B,Clare Marsh,74.85714286,Female
Euros 2008,BRISTOL C,Martin Dimitrov,73.71428571,Male
Euros 2008,BRISTOL C,Catherine Kernaghan,72.85714286,Female
Euros 2008,BRISTOL D,Thomas Walker,72.57142857,Male
Euros 2008,BRISTOL D,Duncan Coleman,68.71428571,Male
Euros 2008,KOC A,Ozan Mert Ondes,75.71428571,Male
Euros 2008,KOC A,Can Talaz,75,Unknown
Euros 2008,KOC B,Ahmet Arda Gitmez,66,Male
Euros 2008,KOC B,Suleyman Onay,65.28571429,Male
Euros 2008,STRATH A,Kevin Ward,70.57142857,Male
Euros 2008,STRATH A,Jamie Forsyth,69.14285714,Female
Euros 2008,BONAPARTE A,Ali Al Jaberi,76.14285714,Male
Euros 2008,BONAPARTE A,Julien Spliet,76,Male
Euros 2007,Oxford D,Ben Jasper,77,Male
Euros 2007,Oxford D,Lewis Turner,76.14285714,Male
Euros 2007,Oxford B,Alex Blenkinsopp,82.57142857,Male
Euros 2007,Oxford B,Samir Deger-Sen,81.71428571,Male
Euros 2007,Oxford C,Andrew Marshall,78.57142857,Male
Euros 2007,Oxford C,Shengwu Li,77.57142857,Unknown
Euros 2007,Oxford A,Alex Just,82.28571429,Male
Euros 2007,Oxford A,Alex Worsnip,81.14285714,Male
Euros 2007,IF iends,Vilko Kos,67.42857143,Unknown
Euros 2007,IF iends,Filip Kuhta,66.71428571,Male
Euros 2007,UCC Law B,Daniel McCarthy,77.14285714,Male
Euros 2007,UCC Law B,Stephen Nolan,76.85714286,Male
Euros 2007,Fred & Vilma,Simon Belak,68.71428571,Male
Euros 2007,Fred & Vilma,Sintija Dobrotinšek,68.28571429,Female
Euros 2007,Paparazzi,Elena Zhukova,67,Female
Euros 2007,Paparazzi,Maria Gurova,62.28571429,Female
Euros 2007,IDC Herzliya D,Lior Schlesinger,70.14285714,Male
Euros 2007,IDC Herzliya D,Yosi Orvi,70,Unknown
Euros 2007,To the left,Yulia Tell,66.14285714,Female
Euros 2007,To the left,Tatiana Maksatova,65.14285714,Female
Euros 2007,Tilbury House Blue,Felix Lamouroux,75.28571429,Male
Euros 2007,Tilbury House Blue,Kai Menzel,75.14285714,Male
Euros 2007,Tilbury House Gold,Sterly Bianca,71.14285714,Unknown
Euros 2007,Tilbury House Gold,Sterly Marco,71.14285714,Unknown
Euros 2007,MGIMO Forever,Alexander Zalivako,71.42857143,Male
Euros 2007,MGIMO Forever,Yauheni Akulich,70.71428571,Male
Euros 2007,Erasmus D,Sandra Bril,67.57142857,Female
Euros 2007,Erasmus D,Annika Schmid,66,Female
Euros 2007,Erasmus C,Eric Stam,72.71428571,Male
Euros 2007,Erasmus C,Pieter Klep,72.14285714,Male
Euros 2007,Erasmus B,Sarah Holton,73.57142857,Female
Euros 2007,Erasmus B,Janneke Boerman,70,Female
Euros 2007,Erasmus A,Sharon Kroes,75.85714286,Female
Euros 2007,Erasmus A,Lars Duursma,75.57142857,Male
Euros 2007,El Sahadl,Nevia Čičin-Šain,68.57142857,Female
Euros 2007,El Sahadl,Sandro Salopek,67.14285714,Male
Euros 2007,CIMB WUPID,Kamalan Jeevaratnam,69.85714286,Unknown
Euros 2007,CIMB WUPID,Sharmim Julita,69.85714286,Unknown
Euros 2007,Forza fiume A,Matea Knez,64.14285714,Unknown
Euros 2007,Forza fiume A,Andrea Štalekar,63.71428571,Female
Euros 2007,York,Edmund Scholey,71,Male
Euros 2007,York,Maryah Mufti,70.57142857,Unknown
Euros 2007,Forza fiume B,Slobodan Momčilović,63.57142857,Male
Euros 2007,Forza fiume B,Vesna Hajdarević,62.85714286,Female
Euros 2007,RRIS B,Steve Hoodjer,74.85714286,Male
Euros 2007,RRIS B,Ariel Pulver,74.28571429,Male
Euros 2007,RRIS C,Gregg Roman,74.85714286,Male
Euros 2007,RRIS C,Roni Krakover,71,Male
Euros 2007,Newcastle Red,Oskar Avery,74.42857143,Male
Euros 2007,Newcastle Red,Russell Haswell,73.14285714,Male
Euros 2007,RRIS A,Yuval Biggs,75.57142857,Male
Euros 2007,RRIS A,Tammy Varkony,74.85714286,Female
Euros 2007,Galatasaray A,Işıl Yelkenci,71.28571429,Unknown
Euros 2007,Galatasaray A,Gülşah Ekiz,70.71428571,Unknown
Euros 2007,Galatasaray B,Burcu Yakıcı,65.85714286,Female
Euros 2007,Galatasaray B,Kerem,65.57142857,Male
Euros 2007,Birmingham B,Samantha Neville,71.85714286,Female
Euros 2007,Birmingham B,Alison Abrahams,71.42857143,Female
Euros 2007,Birmingham A,Adam Gaya,76.85714286,Male
Euros 2007,Birmingham A,Braphus Kaalund,76.57142857,Unknown
Euros 2007,Tartu B,Anna Karolin,74.71428571,Female
Euros 2007,Tartu B,Holger Nõmm,71.85714286,Male
Euros 2007,Newcastle Blue,Stephen Brown,70.71428571,Male
Euros 2007,Newcastle Blue,Peter Fooks,68.71428571,Male
Euros 2007,50 ways,Salar al Kafhaji,69,Unknown
Euros 2007,50 ways,Tamar de Waal,68.28571429,Female
Euros 2007,Tilbury House White,Assen Kochev,73.42857143,Male
Euros 2007,Tilbury House White,Jan Schmitz,72,Male
Euros 2007,DCM Blue,Daniel Grotzky,73.71428571,Male
Euros 2007,DCM Blue,Aurora Simionescu,72,Female
Euros 2007,Tilburg A,Victor Vlam,72.71428571,Male
Euros 2007,Tilburg A,Roel Mehlkopf,71.42857143,Male
Euros 2007,Tilburg B,Thomas Michielsen,71.71428571,Male
Euros 2007,Tilburg B,Gerwald van Gulick,69.71428571,Male
Euros 2007,Brunettes do it better,Dariya Ermolina,67.14285714,Female
Euros 2007,Brunettes do it better,Aneliya Nazirova,67,Female
Euros 2007,IDC Herzliya C,Eras Hege,68,Unknown
Euros 2007,IDC Herzliya C,Lior Hadas,67.85714286,Male
Euros 2007,Ljubljana Law A,Urska Derganc,72.14285714,Unknown
Euros 2007,Ljubljana Law A,Jure Planinsek,72,Male
Euros 2007,St Andrews C,Tom Cahn,74.71428571,Male
Euros 2007,St Andrews C,Miles Wood,73,Male
Euros 2007,St Andrews B,Rachael Whitbread,74,Female
Euros 2007,St Andrews B,Chris Hawkins,73.71428571,Male
Euros 2007,St Andrews A,Constance Grieve,80.57142857,Female
Euros 2007,St Andrews A,Doug Cochran,77.71428571,Male
Euros 2007,St Andrews D,Jessica Seigel,75.42857143,Female
Euros 2007,St Andrews D,Beth Connor,75,Female
Euros 2007,TCD Phil B,Brian O'Beirne,74.57142857,Male
Euros 2007,TCD Phil B,Jonathan Wyse,73.85714286,Male
Euros 2007,TCD Phil C,Barry Devlin,76.42857143,Male
Euros 2007,TCD Phil C,Dave McGuire,72.71428571,Male
Euros 2007,TCD Phil A,Ciara Lyden,74.85714286,Female
Euros 2007,TCD Phil A,Ruth Faller,73.85714286,Female
Euros 2007,Nottingham,Anita Acavalos,74.28571429,Female
Euros 2007,Nottingham,Thomas Jackson,73.42857143,Male
Euros 2007,Hacettepe 1,Alper Kumcu,65.28571429,Male
Euros 2007,Hacettepe 1,Gülden Taner,62.28571429,Unknown
Euros 2007,Hacettepe 2,Bilgehan Hakan Çoban,66.57142857,Female
Euros 2007,Hacettepe 2,Mehmet Kabasakal,66,Male
Euros 2007,Dundee A,Steven Rome,67.28571429,Male
Euros 2007,Dundee A,Kirsty Elliot,66.28571429,Female
Euros 2007,Selçuk,Merve Gurescioglu,57.14285714,Female
Euros 2007,Selçuk,Onur Büyük,55.85714286,Male
Euros 2007,Men in black,Petar Markovic,65.28571429,Male
Euros 2007,Men in black,Slobodan Milenkovic,64,Male
Euros 2007,Aberdeen C,Jack Burton,69.57142857,Male
Euros 2007,Aberdeen C,Keron Niles,68.71428571,Unknown
Euros 2007,UCC Philosoph A,Derek Lande,81.57142857,Male
Euros 2007,UCC Philosoph A,Derek Doyle,81.14285714,Male
Euros 2007,UCC Philosoph B,Conor O'Brien,77.14285714,Male
Euros 2007,UCC Philosoph B,Paul Fynn,76.71428571,Male
Euros 2007,UCC Philosoph C,Diarmuid Early,78.71428571,Male
Euros 2007,UCC Philosoph C,Ross Frenett,77.71428571,Male
Euros 2007,Cambridge A,Daniel Warents,78.14285714,Male
Euros 2007,Cambridge A,David Tite,77.28571429,Male
Euros 2007,One Kurdish & One Turkish,Çağlar Saygılı,63.71428571,Unknown
Euros 2007,One Kurdish & One Turkish,Hami Borak,63.57142857,Male
Euros 2007,Cambridge C,Shane Murray,76.14285714,Male
